CutitronicsTreatmentID,TreatmentNumber,CutitronicsCartID,CutitronicsSKUID,CartLevel,CartState,CartDispensedAmount,CartEnvTemperature,CartEnvHumidity,CartEnvPollution,CartEnvUv,CutitronicsClientID,TreatmentStartDate,TreatmentType,CutitronicsCtrlID,CtrlBatteryLevel,CtrlTemperature,CtrlDatetime,CtrlState,CtrlStatus,CtrlFirmwareVersion,CtrlLatitude,CtrlLongitude,CtrlSkinHealth,CtrlHumidity,CtrlaccData,MeasurementArea,Status,clientLat,clientLon,FirstName,Surname,YOB,Gender,FITZP,SkinConcerns,Allergies,CutitronicsBrandID,CutitronicsSKUCat,CutitronicsSKUType,CutitronicsSKUName,prescribedOn,PrescriptionName,PrescriptionType,presrcibedAM,prescribedPM,CartInitLevel,installDate
322,98,4ad,AMFC1,23.85,inUse,2,18,68,40,7,client3,13/05/2020 22:04,dispense,ab3,82,18,13/05/2020 22:04,unknown,unknown,1.0.0,51.514515,-0.43606,69,68,0,FACE,Registered,51.514515,-0.43606,Jane,Doe,1968,Female,3,Mature,None,ISHGA,Face Cream,Marine Cream,Anti-oxidant Marine Face Cream,28/04/2020 12:00,Mature,DAILY,2,1,50,01/05/2020
323,99,4ad,AMFC1,21.85,inUse,1,26,71,34,5,client3,14/05/2020 09:00,dispense,ab3,83,26,14/05/2020 09:00,unknown,unknown,1.0.0,51.514515,-0.43606,69,71,0,FACE,Registered,51.514515,-0.43606,Jane,Doe,1968,Female,3,Mature,None,ISHGA,Face Cream,Marine Cream,Anti-oxidant Marine Face Cream,28/04/2020 12:00,Mature,DAILY,2,1,50,01/05/2020
324,100,4ad,AMFC1,19.85,inUse,2,26,71,43,5,client3,14/05/2020 22:04,dispense,ab3,83,26,14/05/2020 22:04,unknown,unknown,1.0.0,51.514515,-0.43606,71,71,0,FACE,Registered,51.514515,-0.43606,Jane,Doe,1968,Female,3,Mature,None,ISHGA,Face Cream,Marine Cream,Anti-oxidant Marine Face Cream,28/04/2020 12:00,Mature,DAILY,2,1,50,01/05/2020
325,101,4ad,AMFC1,17.85,inUse,1,22,71,34,5,client3,15/05/2020 09:00,dispense,ab3,79,22,15/05/2020 09:00,unknown,unknown,1.0.0,51.514515,-0.43606,71,71,0,FACE,Registered,51.514515,-0.43606,Jane,Doe,1968,Female,3,Mature,None,ISHGA,Face Cream,Marine Cream,Anti-oxidant Marine Face Cream,28/04/2020 12:00,Mature,DAILY,2,1,50,01/05/2020
326,102,4ad,AMFC1,16.85,inUse,2,26,70,38,5,client3,15/05/2020 22:04,dispense,ab3,80,26,15/05/2020 22:04,unknown,unknown,1.0.0,51.514515,-0.43606,65,70,0,FACE,Registered,51.514515,-0.43606,Jane,Doe,1968,Female,3,Mature,None,ISHGA,Face Cream,Marine Cream,Anti-oxidant Marine Face Cream,28/04/2020 12:00,Mature,DAILY,2,1,50,01/05/2020
327,103,4ad,AMFC1,15.85,inUse,1,21,72,34,6,client3,16/05/2020 09:00,dispense,ab3,80,21,16/05/2020 09:00,unknown,unknown,1.0.0,51.514515,-0.43606,67,72,0,FACE,Registered,51.514515,-0.43606,Jane,Doe,1968,Female,3,Mature,None,ISHGA,Face Cream,Marine Cream,Anti-oxidant Marine Face Cream,28/04/2020 12:00,Mature,DAILY,2,1,50,01/05/2020
328,104,4ad,AMFC1,13.85,inUse,2,21,68,31,5,client3,16/05/2020 22:04,dispense,ab3,77,21,16/05/2020 22:04,unknown,unknown,1.0.0,51.514515,-0.43606,71,68,0,FACE,Registered,51.514515,-0.43606,Jane,Doe,1968,Female,3,Mature,None,ISHGA,Face Cream,Marine Cream,Anti-oxidant Marine Face Cream,28/04/2020 12:00,Mature,DAILY,2,1,50,01/05/2020
329,105,4ad,AMFC1,12.85,inUse,1,23,71,32,5,client3,17/05/2020 09:00,dispense,ab3,80,23,17/05/2020 09:00,unknown,unknown,1.0.0,51.514515,-0.43606,72,71,0,FACE,Registered,51.514515,-0.43606,Jane,Doe,1968,Female,3,Mature,None,ISHGA,Face Cream,Marine Cream,Anti-oxidant Marine Face Cream,28/04/2020 12:00,Mature,DAILY,2,1,50,01/05/2020
330,106,4ad,AMFC1,10.85,inUse,2,21,70,41,7,client3,17/05/2020 22:04,dispense,ab3,77,21,17/05/2020 22:04,unknown,unknown,1.0.0,51.514515,-0.43606,74,70,0,FACE,Registered,51.514515,-0.43606,Jane,Doe,1968,Female,3,Mature,None,ISHGA,Face Cream,Marine Cream,Anti-oxidant Marine Face Cream,28/04/2020 12:00,Mature,DAILY,2,1,50,01/05/2020
331,107,4ad,AMFC1,8.85,inUse,1,19,75,35,5,client3,18/05/2020 09:00,dispense,ab3,83,19,18/05/2020 09:00,unknown,unknown,1.0.0,51.514515,-0.43606,70,75,0,FACE,Registered,51.514515,-0.43606,Jane,Doe,1968,Female,3,Mature,None,ISHGA,Face Cream,Marine Cream,Anti-oxidant Marine Face Cream,28/04/2020 12:00,Mature,DAILY,2,1,50,01/05/2020
332,108,4ad,AMFC1,6.85,inUse,1,25,74,40,5,client3,19/05/2020 09:00,dispense,ab3,83,25,19/05/2020 09:00,unknown,unknown,1.0.0,51.514515,-0.43606,70,74,0,FACE,Registered,51.514515,-0.43606,Jane,Doe,1968,Female,3,Mature,None,ISHGA,Face Cream,Marine Cream,Anti-oxidant Marine Face Cream,28/04/2020 12:00,Mature,DAILY,2,1,50,01/05/2020
333,109,4ad,AMFC1,4.85,inUse,1,19,72,41,7,client3,20/05/2020 09:00,dispense,ab3,78,19,20/05/2020 09:00,unknown,unknown,1.0.0,51.514515,-0.43606,75,72,0,FACE,Registered,51.514515,-0.43606,Jane,Doe,1968,Female,3,Mature,None,ISHGA,Face Cream,Marine Cream,Anti-oxidant Marine Face Cream,28/04/2020 12:00,Mature,DAILY,2,1,50,01/05/2020
334,110,4ad,AMFC1,3.85,inUse,2,24,74,38,6,client3,20/05/2020 22:04,dispense,ab3,83,24,20/05/2020 22:04,unknown,unknown,1.0.0,51.514515,-0.43606,73,74,0,FACE,Registered,51.514515,-0.43606,Jane,Doe,1968,Female,3,Mature,None,ISHGA,Face Cream,Marine Cream,Anti-oxidant Marine Face Cream,28/04/2020 12:00,Mature,DAILY,2,1,50,01/05/2020
335,111,4ad,AMFC1,1.85,inUse,1,25,72,34,7,client3,24/05/2020 09:00,dispense,ab3,77,25,24/05/2020 09:00,unknown,unknown,1.0.0,51.514515,-0.43606,75,72,0,FACE,Registered,51.514515,-0.43606,Jane,Doe,1968,Female,3,Mature,None,ISHGA,Face Cream,Marine Cream,Anti-oxidant Marine Face Cream,28/04/2020 12:00,Mature,DAILY,2,1,50,01/05/2020
336,112,4ad,AMFC1,0.00,inUse,2,22,71,40,7,client3,24/05/2020 22:04,dispense,ab3,77,22,24/05/2020 22:04,unknown,unknown,1.0.0,51.514515,-0.43606,75,71,0,FACE,Registered,51.514515,-0.43606,Jane,Doe,1968,Female,3,Mature,None,ISHGA,Face Cream,Marine Cream,Anti-oxidant Marine Face Cream,28/04/2020 12:00,Mature,DAILY,2,1,50,01/05/2020
337,1,5AA,HMFT1,147.00,inUse,2,22,72,36,7,client5,01/05/2020 09:00,dispense,zz1,79,22,01/05/2020 09:00,unknown,unknown,1.0.0,50.6420819,2.9923714,53,72,0,FACE,Registered,50.6420819,2.9923714,Geneviève ,Cormier,1963,Female,4,Mature,None,ISHGA,Face Toner,Marine Toner,Hebridean Marine Face Toner,28/04/2020 12:00,Mature,DAILY,2,2,150,01/05/2020
338,2,5AA,HMFT1,143.47,inUse,2,26,69,42,5,client5,01/05/2020 22:48,dispense,zz1,80,26,01/05/2020 22:48,unknown,unknown,1.0.0,50.6420819,2.9923714,53,69,0,FACE,Registered,50.6420819,2.9923714,Geneviève ,Cormier,1963,Female,4,Mature,None,ISHGA,Face Toner,Marine Toner,Hebridean Marine Face Toner,28/04/2020 12:00,Mature,DAILY,2,2,150,01/05/2020
339,3,5AA,HMFT1,139.02,inUse,2,21,68,39,5,client5,02/05/2020 09:00,dispense,zz1,80,21,02/05/2020 09:00,unknown,unknown,1.0.0,50.6420819,2.9923714,50,68,0,FACE,Registered,50.6420819,2.9923714,Geneviève ,Cormier,1963,Female,4,Mature,None,ISHGA,Face Toner,Marine Toner,Hebridean Marine Face Toner,28/04/2020 12:00,Mature,DAILY,2,2,150,01/05/2020
340,4,5AA,HMFT1,134.89,inUse,2,21,71,38,7,client5,02/05/2020 22:48,dispense,zz1,77,21,02/05/2020 22:48,unknown,unknown,1.0.0,50.6420819,2.9923714,51,71,0,FACE,Registered,50.6420819,2.9923714,Geneviève ,Cormier,1963,Female,4,Mature,None,ISHGA,Face Toner,Marine Toner,Hebridean Marine Face Toner,28/04/2020 12:00,Mature,DAILY,2,2,150,01/05/2020
341,5,5AA,HMFT1,131.31,inUse,2,23,68,32,6,client5,03/05/2020 09:00,dispense,zz1,80,23,03/05/2020 09:00,unknown,unknown,1.0.0,50.6420819,2.9923714,52,68,0,FACE,Registered,50.6420819,2.9923714,Geneviève ,Cormier,1963,Female,4,Mature,None,ISHGA,Face Toner,Marine Toner,Hebridean Marine Face Toner,28/04/2020 12:00,Mature,DAILY,2,2,150,01/05/2020
342,6,5AA,HMFT1,127.77,inUse,2,21,68,41,7,client5,03/05/2020 22:48,dispense,zz1,77,21,03/05/2020 22:48,unknown,unknown,1.0.0,50.6420819,2.9923714,50,68,0,FACE,Registered,50.6420819,2.9923714,Geneviève ,Cormier,1963,Female,4,Mature,None,ISHGA,Face Toner,Marine Toner,Hebridean Marine Face Toner,28/04/2020 12:00,Mature,DAILY,2,2,150,01/05/2020
343,7,5AA,HMFT1,124.00,inUse,2,19,69,44,6,client5,04/05/2020 09:00,dispense,zz1,83,19,04/05/2020 09:00,unknown,unknown,1.0.0,50.6420819,2.9923714,53,69,0,FACE,Registered,50.6420819,2.9923714,Geneviève ,Cormier,1963,Female,4,Mature,None,ISHGA,Face Toner,Marine Toner,Hebridean Marine Face Toner,28/04/2020 12:00,Mature,DAILY,2,2,150,01/05/2020
344,8,5AA,HMFT1,119.74,inUse,2,25,69,42,5,client5,04/05/2020 22:48,dispense,zz1,83,25,04/05/2020 22:48,unknown,unknown,1.0.0,50.6420819,2.9923714,55,69,0,FACE,Registered,50.6420819,2.9923714,Geneviève ,Cormier,1963,Female,4,Mature,None,ISHGA,Face Toner,Marine Toner,Hebridean Marine Face Toner,28/04/2020 12:00,Mature,DAILY,2,2,150,01/05/2020
345,9,5AA,HMFT1,116.04,inUse,2,19,73,39,7,client5,05/05/2020 09:00,dispense,zz1,78,19,05/05/2020 09:00,unknown,unknown,1.0.0,50.6420819,2.9923714,59,73,0,FACE,Registered,50.6420819,2.9923714,Geneviève ,Cormier,1963,Female,4,Mature,None,ISHGA,Face Toner,Marine Toner,Hebridean Marine Face Toner,28/04/2020 12:00,Mature,DAILY,2,2,150,01/05/2020
346,10,5AA,HMFT1,111.76,inUse,2,24,73,40,7,client5,05/05/2020 22:48,dispense,zz1,83,24,05/05/2020 22:48,unknown,unknown,1.0.0,50.6420819,2.9923714,55,73,0,FACE,Registered,50.6420819,2.9923714,Geneviève ,Cormier,1963,Female,4,Mature,None,ISHGA,Face Toner,Marine Toner,Hebridean Marine Face Toner,28/04/2020 12:00,Mature,DAILY,2,2,150,01/05/2020
347,11,5AA,HMFT1,107.36,inUse,2,25,75,34,7,client5,06/05/2020 09:00,dispense,zz1,77,25,06/05/2020 09:00,unknown,unknown,1.0.0,50.6420819,2.9923714,56,75,0,FACE,Registered,50.6420819,2.9923714,Geneviève ,Cormier,1963,Female,4,Mature,None,ISHGA,Face Toner,Marine Toner,Hebridean Marine Face Toner,28/04/2020 12:00,Mature,DAILY,2,2,150,01/05/2020
348,12,5AA,HMFT1,103.58,inUse,2,22,72,32,7,client5,06/05/2020 22:48,dispense,zz1,77,22,06/05/2020 22:48,unknown,unknown,1.0.0,50.6420819,2.9923714,58,72,0,FACE,Registered,50.6420819,2.9923714,Geneviève ,Cormier,1963,Female,4,Mature,None,ISHGA,Face Toner,Marine Toner,Hebridean Marine Face Toner,28/04/2020 12:00,Mature,DAILY,2,2,150,01/05/2020
349,13,5AA,HMFT1,99.95,inUse,2,20,68,35,6,client5,07/05/2020 09:00,dispense,zz1,79,20,07/05/2020 09:00,unknown,unknown,1.0.0,50.6420819,2.9923714,59,68,0,FACE,Registered,50.6420819,2.9923714,Geneviève ,Cormier,1963,Female,4,Mature,None,ISHGA,Face Toner,Marine Toner,Hebridean Marine Face Toner,28/04/2020 12:00,Mature,DAILY,2,2,150,01/05/2020
350,14,5AA,HMFT1,95.58,inUse,2,20,74,32,7,client5,07/05/2020 22:48,dispense,zz1,82,20,07/05/2020 22:48,unknown,unknown,1.0.0,50.6420819,2.9923714,55,74,0,FACE,Registered,50.6420819,2.9923714,Geneviève ,Cormier,1963,Female,4,Mature,None,ISHGA,Face Toner,Marine Toner,Hebridean Marine Face Toner,28/04/2020 12:00,Mature,DAILY,2,2,150,01/05/2020
351,15,5AA,HMFT1,91.74,inUse,2,20,71,37,5,client5,08/05/2020 09:00,dispense,zz1,77,20,08/05/2020 09:00,unknown,unknown,1.0.0,50.6420819,2.9923714,60,71,0,FACE,Registered,50.6420819,2.9923714,Geneviève ,Cormier,1963,Female,4,Mature,None,ISHGA,Face Toner,Marine Toner,Hebridean Marine Face Toner,28/04/2020 12:00,Mature,DAILY,2,2,150,01/05/2020
352,16,5AA,HMFT1,87.91,inUse,2,21,72,31,6,client5,08/05/2020 22:48,dispense,zz1,81,21,08/05/2020 22:48,unknown,unknown,1.0.0,50.6420819,2.9923714,57,72,0,FACE,Registered,50.6420819,2.9923714,Geneviève ,Cormier,1963,Female,4,Mature,None,ISHGA,Face Toner,Marine Toner,Hebridean Marine Face Toner,28/04/2020 12:00,Mature,DAILY,2,2,150,01/05/2020
353,17,5AA,HMFT1,84.31,inUse,2,21,71,41,6,client5,09/05/2020 09:00,dispense,zz1,78,21,09/05/2020 09:00,unknown,unknown,1.0.0,50.6420819,2.9923714,60,71,0,FACE,Registered,50.6420819,2.9923714,Geneviève ,Cormier,1963,Female,4,Mature,None,ISHGA,Face Toner,Marine Toner,Hebridean Marine Face Toner,28/04/2020 12:00,Mature,DAILY,2,2,150,01/05/2020
354,18,5AA,HMFT1,80.10,inUse,2,22,69,37,7,client5,09/05/2020 22:48,dispense,zz1,79,22,09/05/2020 22:48,unknown,unknown,1.0.0,50.6420819,2.9923714,64,69,0,FACE,Registered,50.6420819,2.9923714,Geneviève ,Cormier,1963,Female,4,Mature,None,ISHGA,Face Toner,Marine Toner,Hebridean Marine Face Toner,28/04/2020 12:00,Mature,DAILY,2,2,150,01/05/2020
355,19,5AA,HMFT1,76.44,inUse,2,19,75,40,6,client5,10/05/2020 09:00,dispense,zz1,81,19,10/05/2020 09:00,unknown,unknown,1.0.0,50.6420819,2.9923714,61,75,0,FACE,Registered,50.6420819,2.9923714,Geneviève ,Cormier,1963,Female,4,Mature,None,ISHGA,Face Toner,Marine Toner,Hebridean Marine Face Toner,28/04/2020 12:00,Mature,DAILY,2,2,150,01/05/2020
356,20,5AA,HMFT1,72.73,inUse,2,18,68,40,6,client5,10/05/2020 22:48,dispense,zz1,82,18,10/05/2020 22:48,unknown,unknown,1.0.0,50.6420819,2.9923714,65,68,0,FACE,Registered,50.6420819,2.9923714,Geneviève ,Cormier,1963,Female,4,Mature,None,ISHGA,Face Toner,Marine Toner,Hebridean Marine Face Toner,28/04/2020 12:00,Mature,DAILY,2,2,150,01/05/2020
357,21,5AA,HMFT1,68.44,inUse,2,26,71,34,7,client5,11/05/2020 09:00,dispense,zz1,83,26,11/05/2020 09:00,unknown,unknown,1.0.0,50.6420819,2.9923714,61,71,0,FACE,Registered,50.6420819,2.9923714,Geneviève ,Cormier,1963,Female,4,Mature,None,ISHGA,Face Toner,Marine Toner,Hebridean Marine Face Toner,28/04/2020 12:00,Mature,DAILY,2,2,150,01/05/2020
358,22,5AA,HMFT1,64.87,inUse,2,26,71,43,7,client5,11/05/2020 22:48,dispense,zz1,83,26,11/05/2020 22:48,unknown,unknown,1.0.0,50.6420819,2.9923714,64,71,0,FACE,Registered,50.6420819,2.9923714,Geneviève ,Cormier,1963,Female,4,Mature,None,ISHGA,Face Toner,Marine Toner,Hebridean Marine Face Toner,28/04/2020 12:00,Mature,DAILY,2,2,150,01/05/2020
359,23,5AA,HMFT1,60.56,inUse,2,22,71,34,5,client5,12/05/2020 09:00,dispense,zz1,79,22,12/05/2020 09:00,unknown,unknown,1.0.0,50.6420819,2.9923714,62,71,0,FACE,Registered,50.6420819,2.9923714,Geneviève ,Cormier,1963,Female,4,Mature,None,ISHGA,Face Toner,Marine Toner,Hebridean Marine Face Toner,28/04/2020 12:00,Mature,DAILY,2,2,150,01/05/2020
360,24,5AA,HMFT1,56.62,inUse,2,26,70,38,6,client5,12/05/2020 22:48,dispense,zz1,80,26,12/05/2020 22:48,unknown,unknown,1.0.0,50.6420819,2.9923714,61,70,0,FACE,Registered,50.6420819,2.9923714,Geneviève ,Cormier,1963,Female,4,Mature,None,ISHGA,Face Toner,Marine Toner,Hebridean Marine Face Toner,28/04/2020 12:00,Mature,DAILY,2,2,150,01/05/2020
361,25,5AA,HMFT1,52.27,inUse,2,21,72,34,5,client5,13/05/2020 09:00,dispense,zz1,80,21,13/05/2020 09:00,unknown,unknown,1.0.0,50.6420819,2.9923714,64,72,0,FACE,Registered,50.6420819,2.9923714,Geneviève ,Cormier,1963,Female,4,Mature,None,ISHGA,Face Toner,Marine Toner,Hebridean Marine Face Toner,28/04/2020 12:00,Mature,DAILY,2,2,150,01/05/2020
362,26,5AA,HMFT1,48.72,inUse,2,21,68,31,7,client5,13/05/2020 22:48,dispense,zz1,77,21,13/05/2020 22:48,unknown,unknown,1.0.0,50.6420819,2.9923714,64,68,0,FACE,Registered,50.6420819,2.9923714,Geneviève ,Cormier,1963,Female,4,Mature,None,ISHGA,Face Toner,Marine Toner,Hebridean Marine Face Toner,28/04/2020 12:00,Mature,DAILY,2,2,150,01/05/2020
363,27,5AA,HMFT1,44.33,inUse,2,23,71,32,7,client5,14/05/2020 09:00,dispense,zz1,80,23,14/05/2020 09:00,unknown,unknown,1.0.0,50.6420819,2.9923714,64,71,0,FACE,Registered,50.6420819,2.9923714,Geneviève ,Cormier,1963,Female,4,Mature,None,ISHGA,Face Toner,Marine Toner,Hebridean Marine Face Toner,28/04/2020 12:00,Mature,DAILY,2,2,150,01/05/2020
364,28,5AA,HMFT1,40.39,inUse,2,21,70,41,6,client5,14/05/2020 22:48,dispense,zz1,77,21,14/05/2020 22:48,unknown,unknown,1.0.0,50.6420819,2.9923714,74,70,0,FACE,Registered,50.6420819,2.9923714,Geneviève ,Cormier,1963,Female,4,Mature,None,ISHGA,Face Toner,Marine Toner,Hebridean Marine Face Toner,28/04/2020 12:00,Mature,DAILY,2,2,150,01/05/2020
365,29,5AA,HMFT1,36.62,inUse,2,19,75,35,5,client5,15/05/2020 09:00,dispense,zz1,83,19,15/05/2020 09:00,unknown,unknown,1.0.0,50.6420819,2.9923714,72,75,0,FACE,Registered,50.6420819,2.9923714,Geneviève ,Cormier,1963,Female,4,Mature,None,ISHGA,Face Toner,Marine Toner,Hebridean Marine Face Toner,28/04/2020 12:00,Mature,DAILY,2,2,150,01/05/2020
366,30,5AA,HMFT1,32.45,inUse,2,25,74,40,7,client5,15/05/2020 22:48,dispense,zz1,83,25,15/05/2020 22:48,unknown,unknown,1.0.0,50.6420819,2.9923714,68,74,0,FACE,Registered,50.6420819,2.9923714,Geneviève ,Cormier,1963,Female,4,Mature,None,ISHGA,Face Toner,Marine Toner,Hebridean Marine Face Toner,28/04/2020 12:00,Mature,DAILY,2,2,150,01/05/2020
367,31,5AA,HMFT1,28.24,inUse,2,19,72,41,7,client5,16/05/2020 09:00,dispense,zz1,78,19,16/05/2020 09:00,unknown,unknown,1.0.0,50.6420819,2.9923714,66,72,0,FACE,Registered,50.6420819,2.9923714,Geneviève ,Cormier,1963,Female,4,Mature,None,ISHGA,Face Toner,Marine Toner,Hebridean Marine Face Toner,28/04/2020 12:00,Mature,DAILY,2,2,150,01/05/2020
368,32,5AA,HMFT1,23.80,inUse,2,24,74,38,6,client5,16/05/2020 22:48,dispense,zz1,83,24,16/05/2020 22:48,unknown,unknown,1.0.0,50.6420819,2.9923714,75,74,0,FACE,Registered,50.6420819,2.9923714,Geneviève ,Cormier,1963,Female,4,Mature,None,ISHGA,Face Toner,Marine Toner,Hebridean Marine Face Toner,28/04/2020 12:00,Mature,DAILY,2,2,150,01/05/2020
369,33,5AA,HMFT1,19.54,inUse,2,25,72,34,5,client5,17/05/2020 09:00,dispense,zz1,77,25,17/05/2020 09:00,unknown,unknown,1.0.0,50.6420819,2.9923714,75,72,0,FACE,Registered,50.6420819,2.9923714,Geneviève ,Cormier,1963,Female,4,Mature,None,ISHGA,Face Toner,Marine Toner,Hebridean Marine Face Toner,28/04/2020 12:00,Mature,DAILY,2,2,150,01/05/2020
370,34,5AA,HMFT1,15.92,inUse,2,22,71,40,5,client5,17/05/2020 22:48,dispense,zz1,77,22,17/05/2020 22:48,unknown,unknown,1.0.0,50.6420819,2.9923714,69,71,0,FACE,Registered,50.6420819,2.9923714,Geneviève ,Cormier,1963,Female,4,Mature,None,ISHGA,Face Toner,Marine Toner,Hebridean Marine Face Toner,28/04/2020 12:00,Mature,DAILY,2,2,150,01/05/2020
371,35,5AA,HMFT1,11.49,inUse,2,20,73,30,5,client5,18/05/2020 09:00,dispense,zz1,79,20,18/05/2020 09:00,unknown,unknown,1.0.0,50.6420819,2.9923714,68,73,0,FACE,Registered,50.6420819,2.9923714,Geneviève ,Cormier,1963,Female,4,Mature,None,ISHGA,Face Toner,Marine Toner,Hebridean Marine Face Toner,28/04/2020 12:00,Mature,DAILY,2,2,150,01/05/2020
372,36,5AA,HMFT1,7.85,inUse,2,20,69,38,5,client5,18/05/2020 22:48,dispense,zz1,82,20,18/05/2020 22:48,unknown,unknown,1.0.0,50.6420819,2.9923714,69,69,0,FACE,Registered,50.6420819,2.9923714,Geneviève ,Cormier,1963,Female,4,Mature,None,ISHGA,Face Toner,Marine Toner,Hebridean Marine Face Toner,28/04/2020 12:00,Mature,DAILY,2,2,150,01/05/2020
373,37,5AA,HMFT1,3.88,inUse,2,20,71,42,7,client5,19/05/2020 09:00,dispense,zz1,77,20,19/05/2020 09:00,unknown,unknown,1.0.0,50.6420819,2.9923714,72,71,0,FACE,Registered,50.6420819,2.9923714,Geneviève ,Cormier,1963,Female,4,Mature,None,ISHGA,Face Toner,Marine Toner,Hebridean Marine Face Toner,28/04/2020 12:00,Mature,DAILY,2,2,150,01/05/2020
374,38,5AA,HMFT1,0.00,inUse,2,21,70,34,5,client5,19/05/2020 22:48,dispense,zz1,81,21,19/05/2020 22:48,unknown,unknown,1.0.0,50.6420819,2.9923714,75,70,0,FACE,Registered,50.6420819,2.9923714,Geneviève ,Cormier,1963,Female,4,Mature,None,ISHGA,Face Toner,Marine Toner,Hebridean Marine Face Toner,28/04/2020 12:00,Mature,DAILY,2,2,150,01/05/2020
375,39,5AB,HMFT1,148.00,inUse,2,22,72,36,5,client5,20/05/2020 09:00,dispense,zz1,79,22,20/05/2020 09:00,unknown,unknown,1.0.0,50.6420819,2.9923714,80,68,0,FACE,Registered,50.6420819,2.9923714,Geneviève ,Cormier,1963,Female,4,Mature,None,ISHGA,Face Toner,Marine Toner,Hebridean Marine Face Toner,28/04/2020 12:00,Mature,DAILY,2,2,150,20/05/2020
376,40,5AB,HMFT1,143.32,inUse,2,26,69,42,6,client5,20/05/2020 22:48,dispense,zz1,82,26,20/05/2020 22:48,unknown,unknown,1.0.0,50.6420819,2.9923714,76,71,0,FACE,Registered,50.6420819,2.9923714,Geneviève ,Cormier,1963,Female,4,Mature,None,ISHGA,Face Toner,Marine Toner,Hebridean Marine Face Toner,28/04/2020 12:00,Mature,DAILY,2,2,150,20/05/2020
377,41,5AB,HMFT1,139.07,inUse,2,21,68,39,7,client5,21/05/2020 09:00,dispense,zz1,77,21,21/05/2020 09:00,unknown,unknown,1.0.0,50.6420819,2.9923714,75,70,0,FACE,Registered,50.6420819,2.9923714,Geneviève ,Cormier,1963,Female,4,Mature,None,ISHGA,Face Toner,Marine Toner,Hebridean Marine Face Toner,28/04/2020 12:00,Mature,DAILY,2,2,150,20/05/2020
378,42,5AB,HMFT1,134.27,inUse,2,21,71,38,6,client5,21/05/2020 22:48,dispense,zz1,81,21,21/05/2020 22:48,unknown,unknown,1.0.0,50.6420819,2.9923714,78,75,0,FACE,Registered,50.6420819,2.9923714,Geneviève ,Cormier,1963,Female,4,Mature,None,ISHGA,Face Toner,Marine Toner,Hebridean Marine Face Toner,28/04/2020 12:00,Mature,DAILY,2,2,150,20/05/2020
379,43,5AB,HMFT1,130.01,inUse,2,23,68,32,6,client5,22/05/2020 09:00,dispense,zz1,78,23,22/05/2020 09:00,unknown,unknown,1.0.0,50.6420819,2.9923714,76,74,0,FACE,Registered,50.6420819,2.9923714,Geneviève ,Cormier,1963,Female,4,Mature,None,ISHGA,Face Toner,Marine Toner,Hebridean Marine Face Toner,28/04/2020 12:00,Mature,DAILY,2,2,150,20/05/2020
380,44,5AB,HMFT1,125.63,inUse,2,21,68,41,5,client5,22/05/2020 22:48,dispense,zz1,79,21,22/05/2020 22:48,unknown,unknown,1.0.0,50.6420819,2.9923714,76,72,0,FACE,Registered,50.6420819,2.9923714,Geneviève ,Cormier,1963,Female,4,Mature,None,ISHGA,Face Toner,Marine Toner,Hebridean Marine Face Toner,28/04/2020 12:00,Mature,DAILY,2,2,150,20/05/2020
381,45,5AB,HMFT1,121.34,inUse,2,19,69,44,6,client5,23/05/2020 09:00,dispense,zz1,81,19,23/05/2020 09:00,unknown,unknown,1.0.0,50.6420819,2.9923714,77,74,0,FACE,Registered,50.6420819,2.9923714,Geneviève ,Cormier,1963,Female,4,Mature,None,ISHGA,Face Toner,Marine Toner,Hebridean Marine Face Toner,28/04/2020 12:00,Mature,DAILY,2,2,150,20/05/2020
382,46,5AB,HMFT1,116.85,inUse,2,25,69,42,6,client5,23/05/2020 22:48,dispense,zz1,82,25,23/05/2020 22:48,unknown,unknown,1.0.0,50.6420819,2.9923714,79,72,0,FACE,Registered,50.6420819,2.9923714,Geneviève ,Cormier,1963,Female,4,Mature,None,ISHGA,Face Toner,Marine Toner,Hebridean Marine Face Toner,28/04/2020 12:00,Mature,DAILY,2,2,150,20/05/2020
383,47,5AB,HMFT1,112.45,inUse,2,19,73,39,7,client5,24/05/2020 09:00,dispense,zz1,83,19,24/05/2020 09:00,unknown,unknown,1.0.0,50.6420819,2.9923714,75,71,0,FACE,Registered,50.6420819,2.9923714,Geneviève ,Cormier,1963,Female,4,Mature,None,ISHGA,Face Toner,Marine Toner,Hebridean Marine Face Toner,28/04/2020 12:00,Mature,DAILY,2,2,150,20/05/2020
384,48,5AB,HMFT1,107.56,inUse,2,24,73,40,7,client5,24/05/2020 22:48,dispense,zz1,83,24,24/05/2020 22:48,unknown,unknown,1.0.0,50.6420819,2.9923714,78,73,0,FACE,Registered,50.6420819,2.9923714,Geneviève ,Cormier,1963,Female,4,Mature,None,ISHGA,Face Toner,Marine Toner,Hebridean Marine Face Toner,28/04/2020 12:00,Mature,DAILY,2,2,150,20/05/2020
385,49,5AB,HMFT1,103.02,inUse,2,25,75,34,5,client5,25/05/2020 09:00,dispense,zz1,79,25,25/05/2020 09:00,unknown,unknown,1.0.0,50.6420819,2.9923714,77,69,0,FACE,Registered,50.6420819,2.9923714,Geneviève ,Cormier,1963,Female,4,Mature,None,ISHGA,Face Toner,Marine Toner,Hebridean Marine Face Toner,28/04/2020 12:00,Mature,DAILY,2,2,150,20/05/2020
